objid,specobjid,class,run,rerun,camcol,field,ra,dec,redshift,dered_u,deVRad_u,psffwhm_u,extinction_u,dered_g,deVRad_g,psffwhm_g,extinction_g,dered_r,deVRad_r,psffwhm_r,extinction_r,dered_i,deVRad_i,psffwhm_i,extinction_i,dered_z,deVRad_z,psffwhm_z,extinction_z,u_g,g_r,r_i,i_z,set,pred_class,prob_gal,prob_star
1237664835926164647,12506753592982786048,GALAXY,4508,301,3,95,126.820215727609,21.7245624945607,0.6536587,23.32016,0.9902068,1.180014,0.1964214,24.01633,0.2360841,1.071701,0.1530502,22.26373,0.2361038,1.021406,0.1058794,21.09075,0.1345738,0.8581187,0.07867977,20.35002,0.4239529,0.8582722,0.05852329,-0.652792,1.799763,1.200182,0.7608929,TEST,GALAXY,0.9941671,0.0058329166
1237661124539646738,10815611244868030464,GALAXY,3644,301,2,127,128.960315127873,26.5506005545322,0.6819684,22.77035,1.490784,1.648631,0.1786319,22.6269,0.4561892,1.355317,0.1391888,21.92813,0.5937175,1.367502,0.09629016,21.32029,0.4831046,1.222773,0.07155391,20.78752,0.3918874,1.196621,0.05322296,0.1828957,0.7416687,0.632576,0.5510998,TEST,GALAXY,0.99488246,0.005117588
1237667292659188012,10830150083145912320,GALAXY,5080,301,3,274,154.873479311826,24.0230200706735,0.8688974,22.79302,0.07840578,1.481057,0.1126247,23.00145,0.398366,1.188274,0.08775642,22.26191,0.3662782,1.05392,0.06070948,21.62159,0.366385,0.9997465,0.04511365,21.41921,0.5423651,1.021232,0.03355627,-0.1835575,0.7665882,0.6559105,0.2139359,TEST,GALAXY,0.9948813,0.0051187365
1237660765369270322,12512216515800748032,GALAXY,3560,301,5,70,118.909878322936,22.7793220404648,0.8465573,22.41204,0.4562002,1.378253,0.232503,22.0792,0.3588488,1.352235,0.1811647,22.06012,0.2360236,1.119871,0.1253289,21.69067,0.2526355,1.099543,0.09313282,21.88625,0.1917392,1.201242,0.06927371,0.3841801,0.07492256,0.4016457,-0.1717224,TEST,GALAXY,0.99488336,0.0051166317
1237667212661424995,10841414859129901056,GALAXY,5061,301,6,213,145.35565715503,25.0640711470622,0.8917471,23.13347,0.294098,1.316612,0.09469525,22.87917,0.2730069,1.495636,0.07378589,22.2413,0.3663572,1.237705,0.05104474,21.748,0.1590258,1.110486,0.03793171,22.77213,0.1748809,1.290015,0.02821423,0.2752094,0.660614,0.5064049,-1.014404,TEST,GALAXY,0.994882,0.005118015
1237667254541419128,11771316923136233472,GALAXY,5071,301,4,275,155.832840940376,27.124425055179,0.8233425,22.46676,0.937933,1.149403,0.1092313,22.52016,0.4633515,1.155394,0.08511227,22.36115,0.2469666,0.8753695,0.05888028,21.60639,0.3664698,0.8798616,0.04375435,21.73313,0.2829581,1.002433,0.0325452,-0.02927971,0.1852436,0.7698841,-0.1155262,TEST,GALAXY,0.99488527,0.005114709
1237680478196597779,8686503997182595072,GALAXY,8150,301,3,88,9.09707058177582,32.3192728242338,0.5499359,24.54057,0.06013742,1.503379,0.2953717,24.82403,4.98945e-05,1.449332,0.2301516,22.03785,0.3612149,1.251409,0.1592178,20.96476,0.504209,1.180234,0.1183159,19.92591,0.721608,1.188592,0.0880053,-0.2182407,2.857117,1.113991,1.069157,TEST,GALAXY,0.9948624,0.005137561
1237680305857168840,8529942880256806912,GALAXY,8110,301,2,29,327.485328137181,21.8574302507654,0.8322476,22.52563,0.09797423,1.438554,0.4583756,21.90177,0.000429905,1.424927,0.3571632,22.23606,0.0001012792,1.087613,0.2470838,21.60791,0.09208155,0.8948932,0.1836098,21.20677,0.1579673,1.078905,0.1365719,0.7250805,-0.2242126,0.6916218,0.4481754,TEST,GALAXY,0.99486464,0.0051353485
1237656567042146503,10383146926287900672,GALAXY,2583,301,1,122,321.285476468323,-1.17442016199218,0.7831182,23.46472,0.1013471,1.284168,0.216125,23.32877,0.0001193781,1.285079,0.1684032,22.31385,0.04839243,1.003067,0.1165005,21.76241,0.1055287,0.9602068,0.08657238,21.37987,0.06324844,1.165002,0.06439395,0.1836758,1.066818,0.5813732,0.4047203,TEST,GALAXY,0.9943785,0.005621497
1237665127988396342,10806653798212456448,GALAXY,4576,301,3,163,136.705679649859,24.6088014384386,0.7477731,23.41498,0.03960333,1.318956,0.1462358,22.89928,1.063574,1.127394,0.113946,22.45703,0.2548366,1.099867,0.0788273,21.55513,0.1707704,1.061193,0.05857713,21.88574,0.7269359,1.012637,0.04357062,0.5479946,0.4773636,0.9221554,-0.3156071,TEST,GALAXY,0.99487805,0.005121923
1237680332181995549,8693207444632129536,GALAXY,8116,301,3,306,12.9860137819355,29.4734166519487,0.3605648,23.04166,0.1564016,1.101158,0.2603385,22.07846,0.1894739,1.082297,0.202854,21.88889,0.1922937,0.987758,0.1403334,21.69409,0.02673095,0.8855642,0.1042828,21.20493,8.432259e-05,0.9000626,0.07756723,1.020678,0.2520962,0.2308483,0.5158749,TEST,GALAXY,0.99399817,0.006001823
1237678881003471959,10383165343107665920,GALAXY,7778,301,4,55,320.790264641512,-1.48330805338428,0.7655619,24.51378,0.04323724,1.023094,0.2222426,23.87832,2.295763e-05,1.009178,0.1731699,22.19902,0.5269836,0.8414968,0.1197982,21.34949,0.3633523,0.7669394,0.08902287,21.92279,0.002405718,0.8079832,0.06621666,0.6845245,1.732674,0.8803082,-0.5504951,TEST,GALAXY,0.9948238,0.005176203
1237678662516409114,10600545944599810048,GALAXY,7727,301,5,351,42.7309890006854,4.43405276667212,0.6555092,24.83768,0.000489173,1.307981,0.2928102,23.02093,0.2830638,1.206196,0.2281557,21.93155,0.7531688,1.112377,0.1578371,21.67547,0.3819786,1.124561,0.1172899,21.16959,1.099594,0.9654456,0.08724212,1.881413,1.159697,0.2966251,0.5359287,TEST,GALAXY,0.9948843,0.0051156334
1237680101311971534,10616195570203906048,GALAXY,8062,301,5,69,25.9777790331618,3.10608718432485,0.7290689,25.15923,0.00220447,1.167937,0.128479,23.39733,0.1271783,1.224858,0.10011,22.5405,0.2111439,1.052432,0.06925561,21.93382,0.3343973,1.04098,0.05146434,21.48649,0.0004611361,1.092614,0.03828001,1.790262,0.887682,0.6244812,0.4605122,TEST,GALAXY,0.9948709,0.0051290696
1237680327335937484,8608645658130534400,GALAXY,8115,301,2,89,332.873909091722,27.4946487145686,0.1452549,22.9065,0.1896598,1.543674,0.3510193,22.21972,0.4129683,1.402786,0.2735119,22.49319,0.03214382,1.251114,0.1892142,22.15927,0.1521003,1.15449,0.1406064,21.7807,1.365764,1.117351,0.1045854,0.7642879,-0.1891766,0.3825302,0.414587,TEST,GALAXY,0.9946912,0.005308772
1237667324318908659,10830191039954046976,GALAXY,5087,301,6,35,154.770513353117,25.1132012515873,0.8461272,22.3959,0.9978412,1.311316,0.1023313,22.65061,0.1521284,1.157346,0.07973589,22.59309,0.06567987,1.016048,0.05516092,22.17315,0.3341859,0.9520464,0.04099048,21.54201,0.0007682904,1.101719,0.03048938,-0.2321148,0.0820961,0.4341049,0.6416416,TEST,GALAXY,0.9948801,0.005119914
1237666211954099109,10383096623630929920,GALAXY,4828,301,6,519,321.851983107496,-1.71439968915507,1.004985,23.11074,0.0002742316,1.56924,0.234111,22.42051,0.518602,1.506777,0.1824177,22.04868,0.6117312,1.475312,0.1261957,21.19178,0.7082068,1.506186,0.09377694,20.87793,0.1432888,1.50892,0.06975282,0.7419186,0.428051,0.8893204,0.3378792,TEST,GALAXY,0.99488294,0.005117125
1237678661442535571,10600444789530054656,GALAXY,7727,301,3,349,42.4839031550897,3.70320545990689,0.8946205,23.80924,0.2570086,1.348189,0.252154,22.73292,0.4563828,1.178731,0.1964767,22.09187,0.1784856,1.143408,0.1359217,21.46047,0.8823146,0.9440832,0.1010044,21.36572,0.3663143,1.025816,0.0751287,1.131998,0.7016048,0.6663151,0.1206303,TEST,GALAXY,0.99488103,0.00511895
1237665096858075499,11770419171506278400,GALAXY,4569,301,1,288,155.559772366066,30.3343805390565,0.8600684,22.64584,0.223695,1.502297,0.1301827,23.33671,0.2633166,1.303307,0.1014375,22.24216,0.3379337,1.231582,0.07017398,21.3885,0.3661904,1.134118,0.05214679,21.426,0.2797826,1.059998,0.03878763,-0.6621227,1.125818,0.8716812,-0.0241394,TEST,GALAXY,0.9948801,0.005119863
1237678439701873055,10600450836844007424,GALAXY,7675,301,6,151,42.3220602086848,3.08246117292641,1.180705,23.89586,0.003842044,1.120053,0.2681718,22.40511,0.2680243,1.171415,0.2089577,22.38993,0.2182212,0.9637619,0.144556,21.89748,0.3136534,0.9925385,0.1074206,21.9458,0.0002082964,1.163803,0.07990117,1.549963,0.0795784,0.5295906,-0.02080536,TEST,GALAXY,0.9948822,0.005117787
1237663457778008307,10383197778700685312,GALAXY,4187,301,4,87,320.72236660079,0.071891171045845,0.9282792,23.47514,0.3634493,1.009416,0.2665976,23.00014,0.1311578,1.009859,0.207731,22.40531,0.2660187,0.8096184,0.1437074,22.09118,0.293984,0.765674,0.10679,21.80028,0.1435094,0.8422821,0.07943212,0.5338631,0.6588535,0.3510456,0.3182678,TEST,GALAXY,0.9948849,0.005115098
1237664669497426486,10816584037478715392,GALAXY,4469,301,5,114,127.205412606314,24.9987664305533,0.7169309,22.91851,1.348428,1.44275,0.1854196,22.81293,1.39522,1.406457,0.1444777,22.36077,0.002552623,1.394552,0.09994899,21.95509,0.2940859,1.293338,0.07427282,21.68131,0.02727933,1.217866,0.05524533,0.1465187,0.4966869,0.4313641,0.292799,TEST,GALAXY,0.9948828,0.0051172166
1237680333252068564,8720159510315159552,GALAXY,8116,301,5,250,3.46889524496692,30.6102872250827,1.01612,22.18688,0.1221035,1.341194,0.2568865,24.50634,3.425539e-06,1.243757,0.2001642,22.05525,1.115909,1.146827,0.1384727,20.82823,0.3902892,1.093395,0.1029001,19.94141,0.4488267,1.017599,0.07653873,-2.262732,2.512775,1.262598,0.9131756,TEST,GALAXY,0.9948112,0.0051888092
1237667229832315393,12475231418140872704,GALAXY,5065,301,6,76,30.4510556609239,7.73042289227281,0.7541718,22.5263,0.2127938,1.514087,0.4310727,23.69618,0.5873665,1.237609,0.3358889,21.79853,1.258515,1.209124,0.2323664,20.61984,0.4757819,1.327388,0.1726731,19.89025,0.001681146,1.508656,0.1284371,-1.074697,2.001171,1.238382,0.7738228,TEST,GALAXY,0.99446,0.005540078
1237664093972071627,10816558198955462656,GALAXY,4335,301,5,118,127.756672469324,25.141444294783,0.9915729,23.77359,0.3955325,1.47728,0.1912084,22.98142,1.926402,1.402058,0.1489883,22.08172,0.3550819,1.276592,0.1030694,21.85355,0.3804025,1.292642,0.0765916,21.05121,0.2940088,1.218565,0.05697008,0.8343887,0.9456215,0.2546501,0.8219624,TEST,GALAXY,0.9948827,0.0051173624
1237680472833524618,8747347140089761792,GALAXY,8149,301,1,174,346.136021117388,30.1913255562905,0.6083366,24.30545,0.001202049,1.632584,0.2303175,23.0302,0.4031217,1.662799,0.1794618,21.89579,1.098915,1.39095,0.1241509,20.73168,0.6310186,1.312008,0.0922574,19.77058,0.7083097,1.517894,0.06862255,1.326111,1.189714,1.196012,0.9847279,TEST,GALAXY,0.9946991,0.0053009395
1237667212124750372,10841392594019438592,GALAXY,5061,301,5,216,145.976805541443,24.6654835100039,0.7821594,24.82885,7.45588e-05,1.347315,0.1107732,22.95049,0.0008333761,1.950515,0.0863137,22.30924,0.174289,1.003309,0.05971142,21.75869,0.2940779,0.97084,0.04437198,21.37665,9.922944e-05,1.357905,0.0330046,1.902824,0.6678467,0.5658951,0.3934078,TEST,GALAXY,0.99483854,0.0051615033
1237678661426217698,9846245772869521408,GALAXY,7727,301,3,100,5.03863861093123,4.65427376976627,0.8463168,25.98859,0.005365268,1.52753,0.08705512,23.47362,2.107327,1.383912,0.06783276,22.13185,0.4233633,1.120945,0.04692639,20.92755,0.4709489,1.123237,0.03487134,19.81883,0.1022012,1.014068,0.02593787,2.534189,1.362682,1.216351,1.117655,TEST,GALAXY,0.9828127,0.017187264
1237680099165864627,10572431708396998656,GALAXY,8062,301,1,90,29.0751748969039,1.440435452399,0.8532577,23.18655,0.1895518,1.279577,0.1102641,22.37856,0.07868252,1.070108,0.08591706,22.0646,0.2957059,0.8594765,0.05943703,21.54286,0.2664348,0.8502972,0.04416808,21.78968,0.5686035,0.9210274,0.03285294,0.8323421,0.340435,0.5370045,-0.2354984,TEST,GALAXY,0.99488443,0.005115583
1237664837537628609,10816520815560118272,GALAXY,4508,301,6,108,127.918972729679,23.8220528546192,0.7865813,22.88793,0.2371042,1.209158,0.1350246,23.76896,0.3978683,1.097773,0.1052103,21.95059,1.224233,1.162068,0.07278397,22.70112,0.5381186,1.096183,0.05408629,21.46988,0.2627849,1.045016,0.04023026,-0.8512173,1.850796,-0.7318325,1.24509,TEST,GALAXY,0.9948822,0.005117738
1237663716017243032,10589353191425724416,GALAXY,4247,301,5,153,6.72032092373922,0.429297580475751,0.797157,22.91529,0.0006997548,1.050502,0.1000497,22.90547,0.07866859,0.9490134,0.07795803,22.38963,0.4332428,0.8908361,0.053931,21.9369,0.3235869,0.8472595,0.04007651,21.91367,0.0002068621,0.8223848,0.02980956,0.03191948,0.5398636,0.4665852,0.03349495,TEST,GALAXY,0.99488527,0.0051146657
1237680530818139414,8738184903840256000,GALAXY,8162,301,5,213,354.116447374005,30.315297861165,0.681592,24.71138,0.02588143,1.169264,0.3559299,24.09992,0.3921231,1.002611,0.2773381,21.97259,0.3659714,1.093861,0.1918612,20.83168,0.7441524,0.9274136,0.1425735,19.80727,0.4283835,0.8234959,0.1060485,0.6900539,2.212807,1.190195,1.060936,TEST,GALAXY,0.9945378,0.005462253
1237678598088295077,12705784163095302144,GALAXY,7712,301,5,296,354.93300464601,3.1088274297537,0.9601505,24.94931,0.03992299,1.329396,0.2665349,23.2778,0.4274259,1.245622,0.2076822,21.91224,0.5886699,1.05257,0.1436736,20.45857,0.5748039,0.9671366,0.1067649,19.72195,0.505987,1.060079,0.07941344,1.730364,1.429577,1.490568,0.7639771,TEST,GALAXY,0.9943979,0.0056021814
1237680326804440000,8747359784473481216,GALAXY,8115,301,1,171,346.486410480124,30.0161040515802,0.7148932,24.94034,0.01431181,1.284732,0.2534941,22.595,0.07862483,1.071439,0.1975209,22.03329,0.7317441,0.9077727,0.136644,20.84214,0.4847798,0.8614408,0.1015411,19.90743,0.637512,0.9967161,0.07552795,2.401316,0.6225853,1.226255,0.9607258,TEST,GALAXY,0.99485576,0.005144189
1237680099699458470,10584670647203680256,GALAXY,8062,301,2,40,21.4983708484259,1.93457069162039,0.8576941,25.44069,0.003169264,1.286311,0.140762,23.06107,0.03656167,1.155682,0.1096808,22.22192,0.2744406,0.888365,0.07587665,21.21565,0.5362943,0.8530587,0.05638449,20.79176,0.7785237,0.9025059,0.0419397,2.410704,0.8729572,1.025757,0.4383354,TEST,GALAXY,0.99432206,0.005677949
1237680071784137322,8642427324216922112,GALAXY,8055,301,6,70,15.388545079701,25.7237230488453,0.8081747,25.95813,0.003286065,1.337989,0.2560492,24.51559,0.0004264206,1.187725,0.1995118,22.01229,1.189748,1.287732,0.1380214,20.88278,0.4933926,1.302769,0.1025647,19.78701,0.7878418,1.181982,0.07628927,1.499081,2.564787,1.16497,1.122046,TEST,GALAXY,0.99488187,0.0051181586
1237664668961866320,10815669244106395648,GALAXY,4469,301,4,134,130.319468825393,26.2008119509363,0.7886528,23.7239,0.0006731988,1.517706,0.1592234,22.52177,0.07868669,1.456082,0.1240658,22.06676,2.026086e-05,1.235961,0.08582813,21.61267,0.1895431,1.201161,0.0637795,22.20294,0.001410332,1.169931,0.04744023,1.237288,0.4932384,0.4761448,-0.5739346,TEST,GALAXY,0.99482876,0.0051712203
1237680001987445213,10565473448674742272,GALAXY,8039,301,4,17,31.3225575256741,-1.27910417970612,0.7961566,23.40354,0.04492671,1.205385,0.1113584,22.84298,0.9101459,1.065464,0.08676972,22.17206,0.0001978355,1.129168,0.06002689,21.683,0.07841336,0.8964801,0.04460641,21.24605,0.000268512,0.8690843,0.03317898,0.5851479,0.6976662,0.5044746,0.4483852,TEST,GALAXY,0.99453837,0.0054615918
1237669516898664556,12729688646200086528,GALAXY,5598,301,2,19,345.56459570967,6.38752229212651,0.7833968,24.52934,0.01306936,1.054372,0.2939013,23.11386,0.1519562,1.018862,0.2290059,21.94032,0.0029892,0.7565115,0.1584252,20.62228,0.1432891,0.5917164,0.1177269,20.54845,0.00687858,0.8634636,0.08756719,1.480377,1.244123,1.358736,0.1039925,TEST,STAR,0.18329981,0.8167002
1237665128524939723,10806611192136880128,GALAXY,4576,301,4,158,135.82900854852,24.6274643782697,0.8715964,23.20445,0.2914824,1.248818,0.145293,22.55643,0.1048275,1.35343,0.1132113,22.10475,0.001579948,1.127505,0.07831905,21.14565,0.002257157,0.9951489,0.05819945,20.48728,0.1020952,1.004969,0.04328969,0.6800995,0.4865742,0.9792233,0.6732769,TEST,GALAXY,0.937795,0.06220496
1237667255078093122,11771339463124602880,GALAXY,5071,301,5,272,155.153196594604,27.293025443737,0.7868463,22.68508,0.237155,1.085628,0.1495901,22.72411,0.298417,1.121144,0.1165596,22.20559,0.1299321,1.051834,0.08063538,21.65905,0.4564486,0.9032707,0.05992073,20.99574,0.772023,0.9555568,0.04457001,-0.006000519,0.5544453,0.5672569,0.6786537,TEST,GALAXY,0.9948842,0.00511577
1237665015238689170,11798521314725351424,GALAXY,4550,301,1,59,165.197262971485,32.3508557480246,0.8860813,23.59121,0.0001255977,1.642937,0.09272671,22.87444,1.910869,1.376392,0.07225203,22.50838,0.07867573,1.451237,0.04998362,21.90256,0.8406095,1.354316,0.03714319,22.12852,0.1893553,1.375492,0.02762771,0.7372513,0.3883286,0.6186619,-0.2164516,TEST,GALAXY,0.99488455,0.005115435
1237680326801294683,8614493687010054144,GALAXY,8115,301,1,123,338.581264810316,28.4560952566366,0.7468292,24.77382,2.722166e-05,1.385322,0.2282041,24.11032,0.7356613,1.210251,0.1778151,21.88934,0.1520963,1.087355,0.1230117,20.63812,0.4088446,0.9383917,0.09141085,19.80115,0.3358567,1.046122,0.06799287,0.7138996,2.275778,1.282822,0.8603916,TEST,GALAXY,0.99469614,0.0053038336
1237663784199520900,10590222080808341504,GALAXY,4263,301,4,148,4.84935566710078,0.0879457453085924,0.5788801,23.1076,0.05748824,0.9674625,0.1081077,23.03534,0.0880797,0.9417804,0.08423676,21.9986,0.4040319,0.7381203,0.0582746,21.78455,0.3842672,0.719133,0.04330428,22.33746,0.1217133,0.8436526,0.03221042,0.09612846,1.062708,0.2290192,-0.5418205,TEST,GALAXY,0.99487203,0.005127941
1237680474437845180,8607714646710046720,GALAXY,8149,301,4,78,329.806342923224,27.9425812686173,0.5939996,25.5893,0.005079174,1.759085,0.2913845,23.70087,0.5684372,1.535482,0.2270448,22.03321,0.1895122,1.494614,0.1570686,20.66068,0.3662269,1.361399,0.1167188,19.74065,0.3079509,1.308805,0.08681732,1.952766,1.737631,1.412889,0.9499264,TEST,GALAXY,0.9944621,0.0055378606
1237680069103518671,8155072906629763072,GALAXY,8055,301,1,127,24.4630226932383,22.7110282078975,0.1865254,24.86877,0.0225392,1.245923,0.5219851,22.89913,0.4027565,1.068157,0.4067272,21.89777,0.6395312,0.9546748,0.281372,21.70021,0.4860623,0.9024931,0.2090896,21.19929,0.1220106,1.03441,0.1555242,2.084908,1.126715,0.2698345,0.5544949,TEST,GALAXY,0.9948821,0.0051179184
1237678881003930970,10383088377293721600,GALAXY,7778,301,4,62,321.924505297213,-1.54565493110247,0.771767,23.2747,0.2438934,1.089013,0.2372432,22.28494,0.1894176,1.230406,0.1848583,21.87929,0.4179272,0.8590363,0.1278841,21.53693,0.1600001,0.8222439,0.09503161,21.16928,1.053653,1.038971,0.07068606,1.042152,0.4626179,0.3752193,0.3919868,TEST,GALAXY,0.9948714,0.0051286416
1237680001450443479,10489055741310423040,GALAXY,8039,301,3,15,31.5285312439839,-1.81710309387023,0.8537044,22.74523,0.1160612,1.17078,0.1282819,22.30856,0.3172328,1.036602,0.09995636,21.98603,0.4563138,1.072262,0.06914935,21.62416,0.07867806,1.01896,0.05138538,21.70794,0.002428779,0.9354614,0.03822128,0.4649963,0.3533401,0.3796368,-0.07061768,TEST,GALAXY,0.99488467,0.005115348
1237678434327855753,10589340821919911936,GALAXY,7674,301,4,70,6.28745315091053,0.641625830297687,0.7929267,23.83598,0.3035336,1.472691,0.1019268,23.0352,0.216296,1.306854,0.07942069,22.50067,0.2717377,1.310827,0.05494286,23.07824,0.002658783,1.268255,0.04082844,21.87133,0.03140107,1.154511,0.03036886,0.8232861,0.5590076,-0.5634594,1.217373,TEST,GALAXY,0.9948807,0.0051193708
1237680504500520859,8604327052693491712,GALAXY,8156,301,4,46,327.1478239369,29.351196905742,0.6867708,26.45304,0.1895263,1.557588,0.4329122,24.22392,0.4636211,1.453733,0.3373223,21.85678,0.2941303,1.428599,0.233358,20.79786,0.8823246,1.375548,0.17341,19.89394,1.367892,1.245677,0.1289852,2.324718,2.471094,1.118874,0.9483452,TEST,GALAXY,0.99488467,0.005115296
1237678661429559833,10619673599823597568,GALAXY,7727,301,3,151,12.7591607716037,4.66128483337368,0.9079589,22.77021,0.2939883,1.343038,0.1139811,22.38988,0.6437299,1.314256,0.08881333,22.01189,0.6397272,1.177805,0.06144065,21.31943,0.3353457,1.133949,0.04565699,21.57191,0.03961005,0.9843787,0.03396041,0.4054985,0.4053574,0.7082443,-0.2407856,TEST,GALAXY,0.9948776,0.0051224357
1237680099162784261,10583605495381381120,GALAXY,8062,301,1,43,22.027641441584,1.42773709909195,0.8754396,23.05228,0.8472418,1.288191,0.09295123,22.83243,0.397736,1.228493,0.07242697,22.76298,3.881702e-07,0.9558855,0.05010464,21.95263,0.5947562,0.899703,0.03723312,21.61949,4.351665e-05,1.126286,0.0276946,0.2403755,0.09177208,0.8232155,0.3426819,TEST,GALAXY,0.9948837,0.0051162085
1237665330381259002,11796102938514182144,GALAXY,4623,301,4,49,163.614443885804,30.7261676515044,0.7157874,25.85675,0.04537227,1.510322,0.1363543,22.33765,0.3619891,1.408855,0.1062463,22.06051,0.2360549,1.375275,0.07350072,21.54073,0.2941384,1.190757,0.05461891,21.01236,2.016456,1.195105,0.04062644,3.549206,0.3098907,0.5386581,0.542366,TEST,GALAXY,0.9944079,0.0055921655
1237680503428219195,8678513851216711680,GALAXY,8156,301,2,68,331.009176485812,29.5690598293438,0.7654392,23.32812,2.67597e-05,1.540292,0.3515446,24.29078,0.1221516,1.277771,0.2739211,22.08351,0.2103759,1.163309,0.1894974,20.74196,0.2780069,1.006769,0.1408169,19.90509,0.2014646,1.182792,0.1047419,-0.8850403,2.291691,1.390228,0.8729477,TEST,GALAXY,0.9903092,0.009690777
1237664869754274555,11770309220343500800,GALAXY,4516,301,2,175,153.02182981829,30.5184121777614,1.058015,23.28992,0.00146032,1.562924,0.110793,23.09029,0.2600869,1.366926,0.08632912,22.29046,0.4568497,1.073151,0.05972209,21.77507,0.5133012,1.017855,0.04437991,21.26209,0.746718,1.128965,0.0330105,0.2240906,0.8264408,0.5307293,0.5243511,TEST,GALAXY,0.9948841,0.005115896
1237680000913965779,10489099721775534080,GALAXY,8039,301,2,21,32.3456137322909,-1.40584789557359,1.621463,23.03106,9.8918e-05,1.241898,0.1451404,22.66293,0.07869259,1.379332,0.1130924,22.24443,0.09799644,0.9778947,0.0782368,21.75554,0.3847144,0.8266073,0.05813832,20.56001,0.2938705,0.9989392,0.04324423,0.4001846,0.4533501,0.5089912,1.210423,TEST,GALAXY,0.99487585,0.0051242085
1237679461900943998,8153878287229407232,GALAXY,7913,301,6,103,23.2449114253319,20.299092270474,0.5058363,24.16715,0.0478659,1.303446,0.2263227,22.59765,0.3716436,1.195177,0.1763491,21.91269,0.5960183,1.247985,0.1219975,21.21961,0.4308508,1.242557,0.09065723,20.8309,0.3663375,1.128322,0.06743232,1.619471,0.7393131,0.7244225,0.4119301,TEST,GALAXY,0.99487704,0.005122944
1237678622769873211,10619682121038712832,GALAXY,7718,301,3,75,12.9150715285323,4.95196544301734,1.008298,22.75052,0.0002986369,1.24227,0.1178782,22.87839,0.3073578,1.37451,0.09184989,22.21824,0.0002807357,1.276601,0.06354133,21.55389,0.5915248,1.003519,0.04721802,21.33486,0.0004566307,1.050799,0.03512153,-0.1018353,0.6884499,0.6806736,0.2311344,TEST,GALAXY,0.9948836,0.005116347
1237680508797191017,8733839639272771584,GALAXY,8157,301,4,72,351.628679829307,34.2929744123326,1.273439,23.89093,0.5682963,1.7214,0.4566315,21.72704,0.4822963,1.653791,0.3558041,21.85947,0.403196,1.413196,0.2461437,21.9956,0.2391022,1.372836,0.1829111,21.60953,0.000397902,1.4057,0.1360523,2.264711,-0.02277184,-0.07289314,0.4329262,TEST,GALAXY,0.9891272,0.010872817
1237664093972071510,10816556549688020992,GALAXY,4335,301,5,118,127.768264712619,25.0039742981093,0.8793204,24.04667,3.94845e-08,1.483151,0.2137064,23.05831,0.8853787,1.449365,0.1665186,22.4402,0.08460332,1.197837,0.1151968,21.97292,0.7054216,1.291966,0.08560354,21.12345,1.368966,1.161677,0.0636733,1.035553,0.6694355,0.4968681,0.8713989,TEST,GALAXY,0.994869,0.0051310654
1237680500208043345,8677524290734936064,GALAXY,8155,301,4,84,330.006667421743,29.9442355338812,0.8952801,21.52466,0.3699495,1.378972,0.3399348,21.70797,0.08230888,1.355255,0.2648749,21.87086,0.1422819,1.073937,0.1832392,21.3817,0.1973418,1.033773,0.1361664,21.86078,1.373661,1.228943,0.1012828,-0.1082573,-0.08124542,0.5362301,-0.4441986,TEST,GALAXY,0.9948848,0.005115175
1237680503429334069,8678436885402767360,GALAXY,8156,301,2,85,333.808605146344,30.2693305993525,0.5796594,21.80971,0.0007446673,1.517525,0.3546448,22.33326,0.1221257,1.314438,0.2763368,21.86607,0.1187258,1.143718,0.1911685,21.77869,0.5687767,1.174886,0.1420587,21.08892,1.695804,1.236994,0.1056656,-0.4452362,0.5523567,0.136488,0.7261658,TEST,GALAXY,0.9948849,0.0051150513
1237664668423291636,10816588435525226496,GALAXY,4469,301,3,108,126.930975810485,23.8795740000091,0.7502328,24.02942,0.002972355,1.560244,0.1355554,23.01069,0.3658116,1.448851,0.1056239,22.24532,0.07871584,1.366896,0.0730701,21.84871,0.1221413,1.236657,0.05429891,21.01648,0.07864516,1.158538,0.04038842,1.048653,0.7979298,0.4153843,0.8461361,TEST,GALAXY,0.9947748,0.005225132
1237680302104708090,8621173214360653824,GALAXY,8109,301,3,115,341.065837764415,25.147349093261,0.7767274,23.80882,0.007464898,1.252179,0.2370076,22.66894,0.8261246,1.301251,0.1846747,21.88931,0.2360011,1.104642,0.1277571,20.62167,0.4764306,1.082281,0.09493722,19.79862,0.4114126,1.065575,0.07061585,1.192209,0.8365402,1.300467,0.847374,TEST,GALAXY,0.9945095,0.005490548
1237678661429428850,10619650784957321216,GALAXY,7727,301,3,149,12.3955665830892,4.67266899834946,0.3217174,26.08674,0.0006900094,1.497095,0.1057621,23.01112,1.339598,1.307774,0.08240914,22.01111,0.7028378,1.287535,0.05701026,21.59299,0.07557111,1.066775,0.04236474,20.96028,0.5669169,1.02511,0.03151158,3.098976,1.025408,0.4327641,0.6435661,TEST,GALAXY,0.9948768,0.005123216
1237665330917933723,11796125203624644608,GALAXY,4623,301,5,46,163.112553503474,31.043303526691,0.6993787,24.38802,0.02246699,1.441813,0.122666,23.61308,0.0005666274,1.331262,0.09558053,22.03625,0.2427243,1.324589,0.06612217,21.75361,0.2359228,1.237881,0.04913586,21.42769,0.7420138,1.222825,0.03654805,0.8020248,1.606291,0.2996273,0.3385067,TEST,GALAXY,0.99467343,0.005326548
